sale_id,ganancia_total,n_productos,categoria_principal,n_categorias,precio_promedio,genero_principal,marca_principal,catalog_price_prom,desc_promedio,desc_maximo,hubo_descuento,tramo_descuento,channel,country,en_campana,campana_activa,age_range,mes,dia_semana,es_fin_semana,sale_date,costo_promedio,margen_pct
810,190.51999999999998,2,Pants,2,48.099999999999994,Female,Tiva,48.099999999999994,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Early Summer Deals,26-35,6,0,0,2025-06-16,19.435,0.5959
811,195.89,2,Shoes,2,48.81,Female,Tiva,48.81,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,56-65,4,6,1,2025-04-27,25.75,0.4724
812,87.99000000000001,2,Shoes,2,31.73,Female,Tiva,31.73,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,16-25,4,0,0,2025-04-21,19.085,0.3985
815,73.49,2,Sleepwear,2,53.974999999999994,Female,Tiva,53.974999999999994,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,26-35,4,6,1,2025-04-27,29.490000000000002,0.4536
816,56.16,2,T-Shirts,2,40.04,Female,Tiva,57.195,0.3,0.3,1,alto,App Mobile,Italy,1,Mid-Season Clearance,26-35,5,3,0,2025-05-15,26.0,0.3506
817,31.09,2,Dresses,2,33.51,Female,Tiva,37.235,0.1,0.1,1,bajo,E-commerce,Netherlands,1,Mother's Day Campaign,36-45,5,1,0,2025-05-06,17.965,0.4639
818,128.3,2,Shoes,2,38.22,Female,Tiva,38.22,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,16-25,6,0,0,2025-06-16,18.9,0.5055
819,65.12,2,Sleepwear,2,23.265,Female,Tiva,23.265,0.0,0.0,0,sin_descuento,E-commerce,Portugal,0,Sin campaña,36-45,4,5,1,2025-04-26,12.030000000000001,0.4829
820,177.28,2,Pants,2,66.125,Female,Tiva,66.125,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,26-35,4,6,1,2025-04-20,41.115,0.3782
821,96.82,2,Shoes,2,34.29,Female,Tiva,48.985,0.3,0.3,1,alto,App Mobile,France,1,Mid-Season Clearance,26-35,5,2,0,2025-05-14,23.075000000000003,0.3271
822,46.56,2,Shoes,2,33.78,Female,Tiva,48.26,0.3,0.3,1,alto,App Mobile,Spain,1,Mid-Season Clearance,46-55,5,6,1,2025-05-18,26.02,0.2297
823,154.3,2,Dresses,1,60.05,Female,Tiva,60.05,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,26-35,4,3,0,2025-04-24,41.0,0.3172
824,81.6,2,Pants,2,40.980000000000004,Female,Tiva,40.980000000000004,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mother's Day Campaign,46-55,5,0,0,2025-05-05,26.125,0.3625
825,116.25,2,Shoes,2,42.705,Female,Tiva,61.004999999999995,0.3,0.3,1,alto,App Mobile,Portugal,1,Mid-Season Clearance,16-25,5,1,0,2025-05-13,25.98,0.3916
827,104.84,2,Dresses,2,51.34,Female,Tiva,51.34,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,26-35,6,5,1,2025-06-14,32.22,0.3724
830,99.27000000000001,2,Shoes,2,37.8,Female,Tiva,37.8,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Early Summer Deals,46-55,6,5,1,2025-06-14,21.255,0.4377
832,95.28999999999999,2,Shoes,2,54.45,Female,Tiva,54.45,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,16-25,4,2,0,2025-04-23,33.045,0.3931
833,102.92,2,Pants,1,55.765,Female,Tiva,55.765,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,16-25,4,1,0,2025-04-29,29.195,0.4765
834,71.85000000000001,2,Sleepwear,2,35.96,Female,Tiva,35.96,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Early Summer Deals,36-45,6,1,0,2025-06-17,23.015,0.36
837,252.79999999999998,2,Dresses,2,63.504999999999995,Female,Tiva,63.504999999999995,0.0,0.0,0,sin_descuento,E-commerce,France,1,Mother's Day Campaign,16-25,5,0,0,2025-05-05,34.92,0.4501
838,188.62,2,Pants,2,56.665,Female,Tiva,56.665,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,TIVA Week,16-25,5,1,0,2025-05-27,27.65,0.512
839,60.78,2,Dresses,2,36.769999999999996,Female,Tiva,36.769999999999996,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,TIVA Week,46-55,5,5,1,2025-05-31,24.65,0.3296
842,84.61,2,Dresses,1,40.8,Female,Tiva,40.8,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,56-65,4,0,0,2025-04-21,20.695,0.4928
843,98.75999999999999,2,Shoes,2,58.085,Female,Tiva,58.085,0.0,0.0,0,sin_descuento,App Mobile,France,1,June Price Drop,16-25,6,4,0,2025-06-06,33.395,0.4251
844,95.42,2,Dresses,2,49.855000000000004,Female,Tiva,49.855000000000004,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,TIVA Week,36-45,5,6,1,2025-05-25,28.835,0.4216
845,130.12,2,Shoes,1,49.355,Female,Tiva,49.355,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,36-45,5,0,0,2025-05-26,28.435000000000002,0.4239
846,191.98000000000002,2,T-Shirts,2,66.82,Female,Tiva,66.82,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,56-65,4,3,0,2025-04-17,33.3,0.5016
848,63.480000000000004,2,Shoes,2,45.27,Female,Tiva,45.27,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,June Price Drop,56-65,6,4,0,2025-06-06,29.4,0.3506
849,68.74000000000001,2,Shoes,2,34.665,Female,Tiva,38.515,0.1,0.1,1,bajo,E-commerce,Netherlands,1,June Price Drop,56-65,6,4,0,2025-06-06,21.310000000000002,0.3853
850,170.55,2,Pants,2,61.965,Female,Tiva,61.965,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,36-45,4,5,1,2025-04-19,38.325,0.3815
852,133.14,2,Sleepwear,1,66.42,Female,Tiva,66.42,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,46-55,4,2,0,2025-04-23,43.620000000000005,0.3433
853,74.25,2,Pants,2,49.239999999999995,Female,Tiva,49.239999999999995,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,56-65,4,0,0,2025-04-28,25.11,0.49
854,130.76999999999998,2,Pants,2,48.855000000000004,Female,Tiva,48.855000000000004,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,36-45,4,2,0,2025-04-16,23.905,0.5107
855,155.26999999999998,2,Pants,2,54.515,Female,Tiva,54.515,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,36-45,5,2,0,2025-05-21,32.635000000000005,0.4014
856,75.49000000000001,2,Shoes,2,66.31,Female,Tiva,66.31,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,36-45,4,3,0,2025-04-17,40.375,0.3911
857,198.89,2,Sleepwear,1,53.865,Female,Tiva,53.865,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,36-45,4,2,0,2025-04-16,25.96,0.5181
858,75.19999999999999,2,Dresses,2,36.785,Female,Tiva,36.785,0.0,0.0,0,sin_descuento,E-commerce,Portugal,1,Mid-Season Clearance,46-55,5,2,0,2025-05-14,17.905,0.5133
859,157.01999999999998,2,Shoes,2,48.22,Female,Tiva,48.22,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,36-45,5,3,0,2025-05-22,22.05,0.5427
861,224.35999999999999,2,Dresses,2,64.055,Female,Tiva,64.055,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,36-45,4,0,0,2025-04-21,29.880000000000003,0.5335
862,136.48000000000002,2,Shoes,2,37.14,Female,Tiva,37.14,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,June Price Drop,56-65,6,4,0,2025-06-06,15.365,0.5863
863,176.38,2,Dresses,2,75.935,Female,Tiva,75.935,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,36-45,4,3,0,2025-04-17,45.03,0.407
864,111.28,2,Pants,2,38.959999999999994,Female,Tiva,43.29,0.1,0.1,1,bajo,E-commerce,France,1,Spring Flash Sale,46-55,4,6,1,2025-04-06,25.285,0.351
865,180.81,2,Dresses,2,40.655,Female,Tiva,40.655,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,56-65,5,3,0,2025-05-29,20.71,0.4906
866,152.8,2,T-Shirts,2,41.13,Female,Tiva,41.13,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,16-25,4,2,0,2025-04-23,25.85,0.3715
868,32.480000000000004,2,Pants,2,33.465,Female,Tiva,33.465,0.0,0.0,0,sin_descuento,App Mobile,Spain,1,TIVA Week,56-65,5,5,1,2025-05-24,17.225,0.4853
870,166.96,2,Pants,2,52.635,Female,Tiva,52.635,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,36-45,5,2,0,2025-05-28,27.665,0.4744
871,195.18,2,T-Shirts,2,53.85,Female,Tiva,53.85,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Spring Flash Sale,16-25,4,5,1,2025-04-05,27.04,0.4979
872,32.62,2,T-Shirts,2,41.195,Female,Tiva,45.769999999999996,0.1,0.1,1,bajo,E-commerce,Netherlands,1,Spring Flash Sale,56-65,4,6,1,2025-04-06,29.93,0.2735
873,98.94,2,Pants,2,43.375,Female,Tiva,43.375,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,26-35,5,3,0,2025-05-22,23.605,0.4558
874,102.34,2,Sleepwear,1,45.8,Female,Tiva,45.8,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Early Summer Deals,26-35,6,0,0,2025-06-16,25.08,0.4524
875,45.82,2,Dresses,2,32.045,Female,Tiva,45.775000000000006,0.3,0.3,1,alto,App Mobile,Italy,1,Mid-Season Clearance,26-35,5,5,1,2025-05-17,23.295,0.2731
876,65.22,2,Sleepwear,1,35.725,Female,Tiva,35.725,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,46-55,4,2,0,2025-04-23,19.42,0.4564
878,115.69999999999999,2,Dresses,1,62.515,Female,Tiva,62.515,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,0,Sin campaña,36-45,4,2,0,2025-04-16,38.115,0.3903
879,73.24000000000001,2,Dresses,1,40.55500000000001,Female,Tiva,40.55500000000001,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,46-55,4,6,1,2025-04-27,25.705,0.3662
880,138.56,2,Pants,1,50.519999999999996,Female,Tiva,50.519999999999996,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,46-55,4,5,1,2025-04-19,21.38,0.5768
882,46.56,2,Dresses,2,44.055,Female,Tiva,44.055,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,Early Summer Deals,46-55,6,6,1,2025-06-15,20.775,0.5284
883,175.0,2,T-Shirts,2,42.295,Female,Tiva,42.295,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,TIVA Week,46-55,5,2,0,2025-05-21,24.795,0.4138
884,190.63,2,T-Shirts,2,49.32,Female,Tiva,49.32,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,June Price Drop,56-65,6,2,0,2025-06-04,27.244999999999997,0.4476
885,139.22,2,Dresses,2,42.705,Female,Tiva,42.705,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,16-25,4,1,0,2025-04-22,21.94,0.4862
886,119.32000000000001,2,Sleepwear,1,34.57,Female,Tiva,34.57,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,46-55,5,6,1,2025-05-25,18.12,0.4758
890,159.7,2,T-Shirts,1,45.565,Female,Tiva,45.565,0.0,0.0,0,sin_descuento,E-commerce,Portugal,0,Sin campaña,46-55,4,4,0,2025-04-18,24.810000000000002,0.4555
895,30.58,2,T-Shirts,2,30.545,Female,Tiva,30.545,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,16-25,5,5,1,2025-05-31,15.255,0.5006
896,28.810000000000002,2,Dresses,2,36.285,Female,Tiva,51.835,0.3,0.3,1,alto,App Mobile,Spain,1,Mid-Season Clearance,46-55,5,4,0,2025-05-16,30.27,0.1658
899,103.46,2,Shoes,1,53.050000000000004,Female,Tiva,53.050000000000004,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,16-25,5,5,1,2025-05-24,33.745,0.3639
902,160.23,2,T-Shirts,2,39.894999999999996,Female,Tiva,39.894999999999996,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,56-65,5,3,0,2025-05-29,20.425,0.488
903,197.82,2,T-Shirts,2,49.855000000000004,Female,Tiva,49.855000000000004,0.0,0.0,0,sin_descuento,App Mobile,Portugal,0,Sin campaña,26-35,4,5,1,2025-04-19,27.455,0.4493
904,108.62,2,Shoes,2,31.765,Female,Tiva,31.765,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Mother's Day Campaign,56-65,5,0,0,2025-05-05,15.5,0.512
905,56.980000000000004,2,T-Shirts,2,33.475,Female,Tiva,33.475,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,TIVA Week,46-55,5,4,0,2025-05-30,19.23,0.4255
906,158.26,2,T-Shirts,1,49.34,Female,Tiva,49.34,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,56-65,4,0,0,2025-04-28,22.695,0.54
907,129.74,2,Pants,2,51.464999999999996,Female,Tiva,51.464999999999996,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,26-35,4,4,0,2025-04-18,23.995,0.5338
908,98.43,2,T-Shirts,1,43.75,Female,Tiva,43.75,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,16-25,4,5,1,2025-04-26,22.42,0.4875
909,270.34,2,Pants,1,55.879999999999995,Female,Tiva,55.879999999999995,0.0,0.0,0,sin_descuento,App Mobile,Portugal,0,Sin campaña,26-35,4,1,0,2025-04-22,23.37,0.5818
912,41.650000000000006,2,T-Shirts,2,33.915,Female,Tiva,37.685,0.1,0.1,1,bajo,E-commerce,France,1,Spring Flash Sale,36-45,4,6,1,2025-04-06,20.78,0.3873
913,159.86,2,Shoes,2,33.925,Female,Tiva,33.925,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,TIVA Week,36-45,5,1,0,2025-05-27,16.255000000000003,0.5209
914,189.2,2,Pants,2,46.195,Female,Tiva,46.195,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,TIVA Week,56-65,5,6,1,2025-05-25,27.275,0.4096
915,87.39,2,T-Shirts,2,42.51,Female,Tiva,42.51,0.0,0.0,0,sin_descuento,E-commerce,Germany,0,Sin campaña,56-65,4,6,1,2025-04-20,27.48,0.3536
916,47.55,2,Dresses,2,45.019999999999996,Female,Tiva,64.31,0.3,0.3,1,alto,App Mobile,Netherlands,1,Mid-Season Clearance,36-45,5,6,1,2025-05-18,36.14,0.1972
918,109.92,2,Pants,2,44.945,Female,Tiva,44.945,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Easter Promotion,16-25,4,1,0,2025-04-15,25.39,0.4351
921,28.66,2,Sleepwear,1,29.46,Female,Tiva,42.085,0.3,0.3,1,alto,App Mobile,France,1,Mid-Season Clearance,56-65,5,0,0,2025-05-19,22.295,0.2432
922,174.88,2,Shoes,1,44.075,Female,Tiva,44.075,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,TIVA Week,26-35,5,4,0,2025-05-23,22.155,0.4973
924,173.55,2,Pants,2,54.525000000000006,Female,Tiva,54.525000000000006,0.0,0.0,0,sin_descuento,E-commerce,France,1,Mother's Day Campaign,36-45,5,6,1,2025-05-04,32.17,0.41
925,110.23,2,Shoes,2,51.235,Female,Tiva,51.235,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,56-65,4,3,0,2025-04-24,34.12,0.334
926,61.769999999999996,2,T-Shirts,2,34.57,Female,Tiva,34.57,0.0,0.0,0,sin_descuento,E-commerce,France,1,TIVA Week,46-55,5,3,0,2025-05-29,15.605,0.5486
927,165.10000000000002,2,Dresses,2,73.99000000000001,Female,Tiva,73.99000000000001,0.0,0.0,0,sin_descuento,App Mobile,France,1,Early Summer Deals,26-35,6,6,1,2025-06-15,41.94499999999999,0.4331
931,119.29,2,Shoes,2,45.72,Female,Tiva,45.72,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Early Summer Deals,36-45,6,1,0,2025-06-17,24.055,0.4739
932,112.06,2,T-Shirts,2,46.165,Female,Tiva,46.165,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,Early Summer Deals,26-35,6,5,1,2025-06-14,28.59,0.3807
934,64.52,2,Shoes,2,45.51,Female,Tiva,45.51,0.0,0.0,0,sin_descuento,E-commerce,France,1,Mid-Season Clearance,26-35,5,4,0,2025-05-16,25.17,0.4469
937,93.8,2,Dresses,2,49.61,Female,Tiva,49.61,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,Early Summer Deals,56-65,6,0,0,2025-06-16,33.489999999999995,0.3249
938,145.22,2,Sleepwear,2,45.61,Female,Tiva,45.61,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Mid-Season Clearance,46-55,5,0,0,2025-05-19,26.3,0.4234
940,122.74,2,Shoes,2,51.87,Female,Tiva,51.87,0.0,0.0,0,sin_descuento,App Mobile,Portugal,0,Sin campaña,16-25,4,0,0,2025-04-21,26.26,0.4937
942,124.97999999999999,2,Shoes,1,62.695,Female,Tiva,62.695,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,46-55,4,1,0,2025-04-29,41.864999999999995,0.3322
943,36.27,2,Dresses,2,35.099999999999994,Female,Tiva,50.14,0.3,0.3,1,alto,App Mobile,France,1,Mid-Season Clearance,56-65,5,4,0,2025-05-16,29.055,0.1722
944,107.78,2,Dresses,2,56.345,Female,Tiva,56.345,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Early Summer Deals,26-35,6,5,1,2025-06-14,32.185,0.4288
945,143.2,2,T-Shirts,1,48.315,Female,Tiva,48.315,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,36-45,4,3,0,2025-04-17,24.815,0.4864
946,89.56,2,Dresses,2,48.015,Female,Tiva,48.015,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,46-55,4,2,0,2025-04-16,23.185000000000002,0.5171
947,53.629999999999995,2,T-Shirts,2,48.864999999999995,Female,Tiva,48.864999999999995,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Early Summer Deals,56-65,6,0,0,2025-06-16,22.049999999999997,0.5488
949,36.08,2,Sleepwear,2,29.915,Female,Tiva,29.915,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,TIVA Week,16-25,5,4,0,2025-05-30,17.57,0.4127
950,231.70999999999998,2,Shoes,1,58.365,Female,Tiva,58.365,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,46-55,5,1,0,2025-05-27,31.674999999999997,0.4573
952,121.18,2,Shoes,2,50.125,Female,Tiva,50.125,0.0,0.0,0,sin_descuento,E-commerce,Italy,0,Sin campaña,16-25,4,4,0,2025-04-25,27.39,0.4536
953,232.95,2,Dresses,2,53.230000000000004,Female,Tiva,53.230000000000004,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,16-25,4,2,0,2025-04-16,29.935,0.4376
955,193.4,2,Pants,2,49.07,Female,Tiva,49.07,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,1,TIVA Week,26-35,5,6,1,2025-05-25,29.73,0.3941
956,84.34,2,T-Shirts,2,53.925,Female,Tiva,53.925,0.0,0.0,0,sin_descuento,App Mobile,Italy,1,TIVA Week,26-35,5,5,1,2025-05-31,28.015,0.4805
957,65.1,2,Dresses,1,35.36,Female,Tiva,50.515,0.3,0.3,1,alto,App Mobile,Italy,1,Mid-Season Clearance,36-45,5,3,0,2025-05-15,24.509999999999998,0.3068
958,26.62,2,Shoes,2,34.155,Female,Tiva,34.155,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,56-65,5,3,0,2025-05-22,20.845,0.3897
959,65.73,2,Dresses,2,44.75,Female,Tiva,44.75,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Mother's Day Campaign,26-35,5,6,1,2025-05-04,24.075,0.462
960,112.54,2,T-Shirts,2,34.150000000000006,Female,Tiva,34.150000000000006,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,46-55,5,2,0,2025-05-28,16.735,0.51
961,118.5,2,Sleepwear,2,34.735,Female,Tiva,34.735,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,Early Summer Deals,16-25,6,1,0,2025-06-17,19.005,0.4529
963,91.01,2,Pants,2,54.685,Female,Tiva,54.685,0.0,0.0,0,sin_descuento,E-commerce,Netherlands,1,June Price Drop,36-45,6,2,0,2025-06-04,28.145,0.4853
965,142.23000000000002,2,Pants,2,45.97,Female,Tiva,45.97,0.0,0.0,0,sin_descuento,E-commerce,Portugal,1,TIVA Week,16-25,5,1,0,2025-05-27,24.689999999999998,0.4629
966,101.98,2,Sleepwear,2,40.385000000000005,Female,Tiva,40.385000000000005,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,Mid-Season Clearance,26-35,5,5,1,2025-05-17,20.835,0.4841
967,158.54,2,Shoes,2,49.535,Female,Tiva,49.535,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,16-25,4,5,1,2025-04-26,22.305,0.5497
968,228.1,2,Sleepwear,1,48.49,Female,Tiva,48.49,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,36-45,6,4,0,2025-06-13,25.68,0.4704
969,105.03999999999999,2,Dresses,2,54.1,Female,Tiva,54.1,0.0,0.0,0,sin_descuento,E-commerce,Italy,1,TIVA Week,16-25,5,3,0,2025-05-22,27.84,0.4854
971,70.12,2,Dresses,2,44.63,Female,Tiva,44.63,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,46-55,5,2,0,2025-05-21,24.810000000000002,0.4441
973,154.15,2,Pants,2,50.415,Female,Tiva,50.415,0.0,0.0,0,sin_descuento,App Mobile,France,1,Early Summer Deals,16-25,6,1,0,2025-06-17,32.67,0.352
975,159.29000000000002,2,Dresses,2,50.34,Female,Tiva,50.34,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,Easter Promotion,26-35,4,0,0,2025-04-14,32.395,0.3565
976,93.50999999999999,2,Pants,2,56.825,Female,Tiva,63.14,0.1,0.1,1,bajo,E-commerce,Portugal,1,June Price Drop,16-25,6,4,0,2025-06-06,33.55,0.4096
977,112.28,2,Pants,2,47.435,Female,Tiva,47.435,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,36-45,4,1,0,2025-04-22,19.365000000000002,0.5918
978,164.29999999999998,2,Sleepwear,1,62.370000000000005,Female,Tiva,62.370000000000005,0.0,0.0,0,sin_descuento,E-commerce,Portugal,0,Sin campaña,46-55,4,6,1,2025-04-20,34.21,0.4515
979,114.53999999999999,2,Dresses,2,44.83,Female,Tiva,44.83,0.0,0.0,0,sin_descuento,E-commerce,France,0,Sin campaña,46-55,4,1,0,2025-04-22,23.314999999999998,0.4799
980,221.55,2,Shoes,2,49.785,Female,Tiva,49.785,0.0,0.0,0,sin_descuento,App Mobile,Germany,1,TIVA Week,26-35,5,1,0,2025-05-27,25.7,0.4838
981,54.59,2,Pants,2,37.57,Female,Tiva,37.57,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Easter Promotion,26-35,4,1,0,2025-04-15,24.615000000000002,0.3448
982,27.14,2,Dresses,2,35.525,Female,Tiva,50.745000000000005,0.3,0.3,1,alto,App Mobile,Germany,1,Mid-Season Clearance,26-35,5,0,0,2025-05-19,31.689999999999998,0.108
985,108.05,2,T-Shirts,2,51.265,Female,Tiva,51.265,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Spring Flash Sale,56-65,4,5,1,2025-04-05,25.125,0.5099
986,123.74000000000001,2,Pants,2,32.71,Female,Tiva,32.71,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,26-35,5,4,0,2025-05-23,14.86,0.5457
989,144.76999999999998,2,T-Shirts,2,59.105,Female,Tiva,59.105,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,36-45,5,1,0,2025-05-27,30.44,0.485
990,244.64,2,Shoes,1,57.295,Female,Tiva,57.295,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,26-35,4,3,0,2025-04-17,26.715,0.5337
991,87.03999999999999,2,T-Shirts,2,68.87,Female,Tiva,68.87,0.0,0.0,0,sin_descuento,App Mobile,Netherlands,0,Sin campaña,46-55,4,6,1,2025-04-20,37.879999999999995,0.45
992,18.44,2,Sleepwear,2,40.065,Female,Tiva,57.235,0.3,0.3,1,alto,App Mobile,Germany,1,Mid-Season Clearance,36-45,5,1,0,2025-05-13,33.565,0.1622
993,175.75,2,T-Shirts,1,38.015,Female,Tiva,38.015,0.0,0.0,0,sin_descuento,E-commerce,Spain,0,Sin campaña,36-45,4,0,0,2025-04-21,16.67,0.5615
994,135.7,2,T-Shirts,2,47.709999999999994,Female,Tiva,68.155,0.3,0.3,1,alto,App Mobile,Portugal,1,Mid-Season Clearance,46-55,5,3,0,2025-05-15,34.14,0.2844
995,173.71,2,Shoes,2,53.474999999999994,Female,Tiva,53.474999999999994,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Mid-Season Clearance,46-55,5,0,0,2025-05-19,34.315,0.3583
999,50.290000000000006,2,Sleepwear,2,37.21,Female,Tiva,37.21,0.0,0.0,0,sin_descuento,E-commerce,France,1,Early Summer Deals,46-55,6,0,0,2025-06-16,19.595,0.4734
1000,164.68,2,Shoes,2,52.0,Female,Tiva,52.0,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,TIVA Week,36-45,5,1,0,2025-05-20,25.815,0.5036
1001,134.37,2,Sleepwear,2,47.975,Female,Tiva,47.975,0.0,0.0,0,sin_descuento,E-commerce,Germany,1,Spring Flash Sale,26-35,4,5,1,2025-04-05,25.58,0.4668
1003,227.60000000000002,2,T-Shirts,2,53.83,Female,Tiva,53.83,0.0,0.0,0,sin_descuento,App Mobile,Portugal,1,June Price Drop,26-35,6,4,0,2025-06-06,25.38,0.5285
1004,33.64,2,T-Shirts,2,52.364999999999995,Female,Tiva,52.364999999999995,0.0,0.0,0,sin_descuento,App Mobile,Germany,0,Sin campaña,36-45,4,6,1,2025-04-27,35.545,0.3212
1006,93.78,2,Shoes,2,59.435,Female,Tiva,59.435,0.0,0.0,0,sin_descuento,E-commerce,Spain,1,Mother's Day Campaign,46-55,5,0,0,2025-05-05,36.595,0.3843
1007,184.59,2,Dresses,2,55.370000000000005,Female,Tiva,55.370000000000005,0.0,0.0,0,sin_descuento,App Mobile,Italy,0,Sin campaña,46-55,4,2,0,2025-04-16,31.855,0.4247
1008,146.4,2,Dresses,2,48.364999999999995,Female,Tiva,48.364999999999995,0.0,0.0,0,sin_descuento,App Mobile,France,1,TIVA Week,26-35,5,5,1,2025-05-24,30.064999999999998,0.3784
1011,89.0,2,T-Shirts,1,42.165,Female,Tiva,42.165,0.0,0.0,0,sin_descuento,App Mobile,Spain,0,Sin campaña,36-45,4,3,0,2025-04-17,23.395,0.4452
1013,87.01,2,T-Shirts,2,62.815,Female,Tiva,62.815,0.0,0.0,0,sin_descuento,App Mobile,France,0,Sin campaña,16-25,4,2,0,2025-04-30,34.269999999999996,0.4544
